time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
2,-96.0525706058927,0,-3,0,25,-25,101.661675768207,96.0525706058927,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.66923638642761,0.816653673669304,0.510524861082781,0.618909104329494,2.10479916442641,251297.511049164
2.1,-95.7095257108716,0,-3,0,25,-25,101.337620417099,95.7095257108716,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.674846849122369,0.821993268403398,0.513478985797198,0.620671045823603,2.11751116334937,251297.523761163
2.2,-95.3664808158506,0,-3,0,25,-25,101.013690474113,95.3664808158506,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.680513906375655,0.827376746390265,0.516455807495427,0.622425800162082,2.130316452928,251297.536566453
2.3,-95.0234359208296,0,-3,0,25,-25,100.689887149604,95.0234359208296,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.686238155143182,0.832804454947227,0.51945550815825,0.624172944449619,2.14321555454003,251297.549465555
2.4,-94.6803910258085,0,-3,0,25,-25,100.366211669067,94.6803910258085,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.692020197025931,0.838276741666763,0.522478270362862,0.625912044074092,2.15620898276679,251297.562458983
2.5,-94.3373461307875,0,-3,0,25,-25,100.042665273372,94.3373461307875,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.697860638212256,0.843793954291695,0.52552427723949,0.62764265241538,2.16929724491933,251297.575547245
2.6,-93.9943012357664,0,-3,0,25,-25,99.7192492189948,93.9943012357664,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.703760089414463,0.849356440584317,0.528593712425626,0.629364310547427,2.18248084054621,251297.588730841
2.7,-93.6512563407454,0,-3,0,25,-25,99.3959647782545,93.6512563407454,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.709719165799586,0.854964548189204,0.531686760017754,0.631076546933404,2.19576026092219,251297.602010261
2.8,-93.3082114457243,0,-3,0,25,-25,99.0728132395563,93.3082114457243,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.715738486914108,0.860618624489462,0.534803604520481,0.632778877113824,2.20913598851739,251297.615385989
2.9,-92.9651665507033,0,-3,0,25,-25,98.7497959076372,92.9651665507033,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.721818676602308,0.866319016456174,0.537944430792957,0.634470803387487,2.22260849644597,251297.628858496
3,-92.6221216556822,0,-3,0,25,-25,98.4269141038161,92.6221216556822,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.727960362917971,0.872066070490745,0.54110942399247,0.636151814485101,2.23617824789382,251297.642428248
3.1,-92.2790767606612,0,-3,0,25,-25,98.104169166249,92.2790767606612,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.734164178029127,0.877860132259909,0.544298769515093,0.637821385235459,2.2498456955245,251297.656095696
3.2,-91.9360318656401,0,-3,0,25,-25,97.7815624501879,91.9360318656401,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.740430758115516,0.883701546523075,0.547512652933275,0.639478976223987,2.26361128086258,251297.669861281
3.3,-91.5929869706191,0,-3,0,25,-25,97.4590953282453,91.5929869706191,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.746760743258426,0.889590656951741,0.55075125993022,0.641124033443567,2.27747543365373,251297.683725434
3.4,-91.2499420755981,0,-3,0,25,-25,97.1367691906623,91.2499420755981,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.753154777322569,0.895527805940655,0.554014776230957,0.642755987937456,2.29143857120068,251297.697688571
3.5,-90.906897180577,0,-3,0,25,-25,96.8145854455825,90.906897180577,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.759613507829625,0.901513334410404,0.557303387529923,0.644374255434162,2.30550109767419,251297.711751098
3.6,-90.563852285556,0,-3,0,25,-25,96.4925455193301,90.563852285556,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.766137585823076,0.907547581601099,0.56061727941495,0.64597823597414,2.31966340339832,251297.725913403
3.7,-90.2208073905349,0,-3,0,25,-25,96.1706508566933,90.2208073905349,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.772727665723933,0.913630884856824,0.563956637287474,0.647567313528144,2.3339258641089,251297.740175864
3.8,-89.8777624955139,0,-3,0,25,-25,95.8489029212124,89.8777624955139,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.779384405176963,0.919763579400466,0.567321646278838,0.649140855607091,2.34828884018452,251297.75453884
3.9,-89.5347176004928,0,-3,0,25,-25,95.5273031954739,89.5347176004928,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.786108464886955,0.925945998098592,0.570712491162502,0.650698212863299,2.36275267584884,251297.769002676
4,-89.1916727054718,0,-3,0,25,-25,95.205853181409,89.1916727054718,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.792900508444617,0.932178471215945,0.574129356262004,0.652238718682911,2.37731769834347,251297.783567698
4.1,-88.8486278104507,0,-3,0,25,-25,94.8845544005978,88.8486278104507,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.799761202141624,0.93846132615921,0.577572425354494,0.653761688769417,2.39198421707025,251297.798234217
4.2,-88.5055829154297,0,-3,0,25,-25,94.5634083945793,88.5055829154297,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.806691214774333,0.944794887209595,0.581041881569654,0.65526642071805,2.40675252270198,251297.813002523
4.3,-88.1625380204086,0,-3,0,25,-25,94.2424167251668,88.1625380204086,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.813691217435668,0.951179475243822,0.584537907283808,0.65675219358096,2.42162288626045,251297.827872886
4.4,-87.8194931253876,0,-3,0,25,-25,93.9215809747685,87.8194931253876,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.820761883294662,0.957615407443084,0.588060684009041,0.658218267422988,2.43659555816073,251297.842845558
4.5,-87.4764482303666,0,-3,0,25,-25,93.600902746715,87.4764482303666,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,0.827903887363102,0.964102996989489,0.591610392277096,0.659663882867895,2.45167076722049,251297.857920767
