time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
47.6,108.676622742667,0,-3,0,25,-25,113.664455001342,-108.676622742667,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.61093018459057,2.6201592861919,2.6201592861919,1.15473208057912,5.38582155136159,251300.792071551
47.7,109.294103553705,0,-3,0,25,-25,114.254982699259,-109.294103553705,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.58849749702991,2.59471772293928,2.59471772293928,1.14255280004272,5.32576802001191,251300.73201802
47.8,109.911584364743,0,-3,0,25,-25,114.845793904557,-109.911584364743,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.56645200395389,2.56961977164681,2.56961977164681,1.13049783999762,5.26656961559831,251300.672819616
47.9,110.529065175781,0,-3,0,25,-25,115.436884264225,-110.529065175781,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.54478615771913,2.54485988773036,2.54485988773036,1.11856705372237,5.20821309917185,251300.614463099
48,111.146545986819,0,-3,0,25,-25,116.028249511918,-111.146545986819,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.52349255928716,2.52043261790571,2.52043261790571,1.1067602229759,5.15068540016877,251300.5569354
48.1,111.764026797857,0,-3,0,25,-25,116.619885465867,-111.764026797857,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.50256395604094,2.49633259925933,2.49633259925933,1.09507706237023,5.09397361767051,251300.500223618
48.2,112.381507608894,0,-3,0,25,-25,117.211788026836,-112.381507608894,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.48199323956523,2.47255455827701,2.47255455827701,1.0835172235326,5.03806502137483,251300.444315021
48.3,112.998988419932,0,-3,0,25,-25,117.803953176148,-112.998988419932,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.46177344339771,2.44909330983526,2.44909330983526,1.07208029906612,4.9829470522991,251300.389197052
48.4,113.61646923097,0,-3,0,25,-25,118.396376973757,-113.61646923097,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.44189774075725,2.42594375616022,2.42594375616022,1.0607658263181,4.92860732323558,251300.334857323
48.5,114.233950042008,0,-3,0,25,-25,118.989055556383,-114.233950042008,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.42235944225487,2.40310088575813,2.40310088575813,1.0495732909644,4.87503361897741,251300.281283619
48.6,114.851430853046,0,-3,0,25,-25,119.581985135688,-114.851430853046,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.40315199359294,2.38055977232151,2.38055977232151,1.03850213041816,4.82221389633261,251300.228463896
48.7,115.468911664084,0,-3,0,25,-25,120.175161996512,-115.468911664084,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.38426897325728,2.35831557361457,2.35831557361457,1.02755173707064,4.77013628394248,251300.176386284
48.8,116.086392475122,0,-3,0,25,-25,120.768582495151,-116.086392475122,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.3657040902066,2.33636353034116,2.33636353034116,1.01672146137184,4.7187890819196,251300.125039082
48.9,116.70387328616,0,-3,0,25,-25,121.362243057682,-116.70387328616,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.34745118156339,2.31469896499846,2.31469896499846,1.00601061475797,4.66816076131982,251300.074410761
49,117.321354097197,0,-3,0,25,-25,121.956140178344,-117.321354097197,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.32950421030973,2.29331728071912,2.29331728071912,0.995418472432842,4.61823996346169,251300.024489963
49.1,117.938834908235,0,-3,0,25,-25,122.550270417947,-117.938834908235,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.31185726299153,2.27221396010451,2.27221396010451,0.984944276009597,4.56901549910564,251299.975265499
49.2,118.556315719273,0,-3,0,25,-25,123.144630402336,-118.556315719273,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.29450454743402,2.25138456405151,2.25138456405151,0.974587236019377,4.52047634750491,251299.926726348
49.3,119.173796530311,0,-3,0,25,-25,123.739216820893,-119.173796530311,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.27744039047136,2.23082473057494,2.23082473057494,0.964346534292744,4.47261165533904,251299.878861655
49.4,119.791277341349,0,-3,0,25,-25,124.334026425078,-119.791277341349,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.26065923569271,2.2105301736277,2.2105301736277,0.954221326219833,4.42541073554024,251299.831660736
